-1.60368832e-01,-1.45996740e-01,-1.11577283e-01,-7.54749418e-02,-1.42303089e-01,-1.27876963e-01,-8.24875603e-02,-7.29190606e-02,-8.89851257e-02,-7.10094535e-02,6.89524087e-03,-6.10122666e-03,-5.56089972e-02,-6.17924930e-02,4.87594759e-02,4.96894596e-03,-1.56291523e-01,-1.33457457e-01,-7.07183572e-02,-7.81483986e-02,-1.43938591e-01,-7.63576591e-02,-7.30738289e-02,-3.72141416e-02,-4.13821504e-02,3.54036012e-03,1.33762159e-02,-5.14055307e-02,-7.51800369e-02,4.29624073e-02,-2.64126569e-02,-9.60828457e-02,-7.76349124e-02,-1.22703967e-02,-8.60250699e-02,-4.45835446e-02,-6.52573839e-03,-2.00109577e-02,1.88931128e-02,4.51523525e-02,7.48040362e-02,-7.32745966e-03,1.08237149e-02,9.04222478e-02,6.36385085e-02,-6.15497033e-02,-6.45254277e-02,-5.42876463e-03,-5.61535186e-02,-5.19276411e-02,-1.36463294e-02,5.44495163e-02,5.61135375e-02,8.87371830e-02,1.20844775e-01,2.22262121e-02,7.34064867e-02,7.12930105e-02,-1.68896703e-01,-1.02699768e-01,-8.85626193e-02,-1.30977509e-01,-9.29417129e-02,-9.24740010e-02,-9.19682167e-02,-1.43909064e-02,-1.16624347e-02,-9.28316655e-02,1.87920571e-02,-2.24823062e-02,-1.23027145e-01,-8.93624239e-02,-9.99258901e-02,-9.35921593e-02,-1.00451394e-01,-3.49145710e-02,3.61890872e-03,-1.22327400e-02,-6.22539822e-02,3.56077485e-02,-3.85817165e-02,1.74460149e-03,2.55768352e-02,-3.24267277e-02,-1.15676506e-02,-2.17083527e-02,5.27277967e-02,7.69043629e-02,-4.09249125e-02,8.51850060e-02,5.85350250e-02,-3.36131664e-02,8.93342117e-03,-6.78751025e-02,-3.20199516e-02,6.80492910e-02,8.01298837e-02,1.02363127e-01,2.91264898e-02,1.16177586e-02,-2.27504283e-02,2.06337370e-02,2.35370571e-02,4.17348991e-05,5.19625586e-02,7.53634283e-02,1.21676911e-01,1.02189669e-01,-7.43184038e-03,3.93615809e-03,2.25901301e-02,6.57530301e-02,7.02566090e-02,1.38403440e-01,6.03544763e-02,2.60171422e-02,7.22728217e-02,8.92368381e-02,1.44337491e-01,1.73294823e-01,1.79701511e-01,2.20600733e-02,4.98189881e-02,1.36536971e-01,1.70699637e-01,1.65474933e-01,2.95290479e-02,4.48691637e-02,3.27868654e-02,1.27727851e-01,-1.91977649e-04,4.11158201e-02,1.22065048e-01,1.19637427e-01,1.92599321e-01,7.36852992e-02,1.66884592e-01,-3.20585935e-02,-9.66041989e-02,2.20172338e-01,-1.67575792e-01,-3.62514789e-02,-1.56252536e-02
1.08039209e-01,6.66604826e-02,5.26902453e-02,4.77076190e-02,2.73345626e-02,5.38018220e-02,4.07962707e-02,2.12932571e-02,-5.78330951e-03,-2.64313409e-02,3.80290167e-02,1.07297405e-02,-1.10970967e-02,-2.28340993e-02,9.24579009e-03,1.14225564e-02,-3.43621238e-03,-2.71677392e-02,-1.56694131e-02,-1.34093263e-02,2.56972513e-03,2.32774576e-02,3.87772674e-02,-9.56472518e-04,-2.23804874e-02,1.85971426e-02,-4.75079127e-03,-2.18398387e-02,-4.93796282e-02,-8.60087407e-02,3.73150058e-02,6.29980772e-04,1.66312872e-02,-2.23078244e-02,-4.13005082e-02,-2.22848901e-02,-2.24805466e-02,4.47171553e-02,-1.96591714e-02,9.19571695e-02,4.60543568e-02,-2.37805594e-02,-2.30222128e-02,1.10278830e-02,3.34670371e-02,-1.11441456e-02,-1.30183427e-02,-5.40640812e-02,-3.67862323e-02,-1.79903510e-02,-2.98023620e-02,-6.23567821e-02,-2.18885496e-02,5.84431510e-02,1.03783789e-02,-1.60843857e-02,-1.49988015e-02,2.09486560e-02,5.03746731e-02,-4.03316107e-02,-2.85704490e-02,-2.02033913e-02,-2.97078777e-02,-4.33436310e-02,-3.70070148e-02,1.22040779e-02,-3.25924188e-02,-2.46453292e-02,-4.80672328e-03,7.04558694e-04,1.12938217e-02,-1.76416458e-02,1.49751841e-03,3.02022089e-02,7.47226250e-02,3.76185170e-03,-2.55465539e-02,-2.72130610e-02,4.47183341e-02,-5.92532193e-02,1.09013836e-01,-3.49240827e-02,-9.01799878e-03,-2.81537481e-02,-2.47430215e-02,5.15740071e-02,5.47182008e-02,1.47144470e-02,-3.68814453e-02,-6.16903603e-06,1.15173510e-02,-2.36512749e-03,-1.72293578e-02,-1.43806498e-02,-1.82819496e-02,-1.56089284e-01,-6.82792102e-02,-9.29020991e-02,9.20434837e-02,1.26423277e-01,3.49221523e-02,1.58289908e-03,-2.00064325e-02,-7.79825635e-02,3.06873751e-02,-1.59218076e-02,8.85964142e-03,-2.61566998e-02,-2.66521502e-02,-2.34379560e-02,-4.59615708e-02,2.22586194e-02,-3.61094216e-02,-9.71485487e-02,5.54999221e-02,9.16067313e-02,-1.49284196e-02,1.37168601e-01,6.98300923e-02,5.18023614e-02,6.79554822e-02,-4.90898199e-03,7.45058440e-03,6.60575246e-02,3.50539947e-02,4.37331952e-02,-4.27753982e-02,1.82731444e-02,5.57786395e-02,1.09491963e-02,-1.38635948e-02,5.90507604e-02,-1.29087548e-01,9.09743086e-02,5.48527642e-03,7.85706092e-02,-4.97185485e-01,-4.32749195e-01,3.72759589e-01,2.22260479e-01,-2.02160802e-01,-1.78005479e-01,-2.19744531e-02
9.48669681e-02,5.58170886e-02,6.21608545e-02,6.33865077e-02,5.44682917e-02,5.06320881e-02,3.22826253e-02,-1.38035935e-02,-2.37067686e-02,-5.51731433e-03,5.04768123e-02,4.67396187e-02,1.48073554e-02,2.78342924e-03,2.86885035e-02,4.91453987e-02,6.47676140e-02,-1.90995295e-02,6.83593678e-02,-2.01708226e-02,6.35749694e-02,2.62972307e-02,-7.17932084e-03,-1.82947667e-02,-2.52268752e-02,7.37214806e-03,-2.06253215e-02,-5.46816754e-02,-8.91373371e-02,-1.25430318e-01,-4.99464968e-02,-2.08876272e-02,-3.55753668e-02,-6.00802041e-02,-7.67294097e-03,-5.87974451e-02,-5.26402383e-02,5.72280547e-03,2.98282030e-02,8.72458323e-02,4.28518432e-02,-8.56235543e-04,8.20039044e-03,4.12548316e-03,6.01655111e-02,9.58641010e-03,-3.03105666e-02,-5.87725341e-02,4.52636475e-02,-5.69248186e-02,-5.50063874e-02,-5.21184584e-02,-1.16763572e-02,1.27161826e-02,3.46222504e-02,8.36242535e-03,-3.74825322e-02,6.68274600e-02,8.29438073e-02,5.35997451e-02,7.64265360e-02,3.53265132e-02,-9.29126966e-03,-2.21710270e-02,3.53572214e-03,8.45221785e-02,9.59081939e-02,-1.67748967e-02,-3.64335869e-03,3.37766063e-02,6.13811020e-02,7.30838194e-02,5.75975780e-02,5.29287431e-02,4.63338701e-02,2.42114538e-02,2.76928253e-02,2.03648980e-02,2.76846097e-02,-5.84473714e-02,2.92871540e-02,-2.72593257e-02,-2.97603492e-02,-4.75828035e-02,-5.16754301e-02,-1.39698029e-02,5.00533812e-02,1.45896627e-02,-4.37537640e-02,-8.79961792e-03,9.70331320e-04,-4.15545740e-02,-5.89984104e-02,-7.04881212e-02,-8.66302465e-02,-1.40426524e-01,-9.52279984e-02,-6.73535666e-02,-3.28324204e-02,3.49946982e-02,-2.01915404e-02,-5.85542721e-03,-6.41372692e-02,-2.22230752e-01,5.29944998e-03,-1.81181081e-02,-1.54069310e-02,-2.11284661e-02,2.33469068e-02,-2.75206370e-02,1.34294047e-02,-4.32060386e-03,-1.99065959e-02,-6.24699074e-02,1.09717255e-02,-7.83976519e-03,-1.31117083e-02,9.20697069e-02,8.50411780e-02,3.47390334e-02,6.59055391e-02,-2.99907809e-02,-6.10853224e-03,2.42086685e-02,2.22939826e-02,9.50232886e-03,2.80136424e-02,4.79918799e-03,2.50987409e-02,-5.95317323e-03,4.01956448e-02,-7.98241901e-03,-7.96035214e-02,2.94423386e-02,3.00590253e-02,-2.88799726e-02,-1.59740987e-01,4.48135128e-02,-6.68032344e-01,2.13551790e-01,-7.30636621e-02,3.50387292e-01,5.02776343e-02
4.66852362e-02,3.13357120e-02,2.99690661e-02,4.86076936e-02,6.18832945e-02,5.70091142e-02,-5.53982495e-03,2.74511730e-03,-4.03318237e-02,1.77138355e-02,-8.07582190e-03,2.69684194e-02,2.06359690e-02,6.66615589e-03,7.46328466e-02,2.92149195e-02,9.71673128e-02,4.31652904e-02,1.16786865e-01,2.27222479e-02,1.14082847e-01,4.89327626e-02,-4.64043913e-02,-4.32390734e-02,-5.54598463e-03,-4.25833127e-02,-2.44540110e-02,-4.00821431e-02,-5.94838029e-02,6.43111417e-02,-9.71810871e-02,-6.26206006e-02,-5.77097419e-02,-5.06017167e-02,3.82927024e-02,-3.07052455e-02,-1.94342278e-02,-8.34725923e-02,4.50523333e-03,-2.46255632e-02,-1.25196227e-02,-5.54228036e-03,2.81736510e-02,7.71841462e-02,1.01393268e-02,6.42936450e-02,-8.01130800e-02,9.21704139e-03,1.31440551e-01,-8.00932608e-02,6.42537164e-03,9.16887381e-02,3.50309950e-02,-1.78089685e-02,7.27601172e-02,-3.11665066e-03,2.18462545e-03,4.43784440e-02,1.13633332e-01,1.14673959e-01,1.22942267e-01,1.07048013e-01,2.85120805e-02,4.42355715e-02,1.09772606e-01,1.07165681e-01,1.58380697e-01,-1.86365245e-03,4.69975952e-02,3.72736164e-02,1.39567809e-01,2.37776807e-01,6.25001425e-02,8.50907319e-02,-4.59701968e-02,6.14411936e-02,7.81984889e-02,5.18613465e-02,-4.73235803e-02,5.27663177e-02,-1.33383241e-01,1.24507473e-03,-2.22230532e-02,-3.40423050e-02,-2.81188192e-02,-1.00290286e-01,-7.42906651e-03,-2.49695855e-02,-5.61779479e-02,2.04111542e-02,-2.58254036e-02,-9.72368627e-02,-4.30703055e-02,-1.28566964e-01,-7.82811684e-02,1.67751036e-01,4.91038236e-02,9.37799154e-02,-1.58582038e-01,-9.75443837e-02,-1.09672177e-01,-5.41888685e-02,-5.54078876e-02,-1.52865828e-01,-3.30286776e-02,2.42133449e-02,1.25969863e-02,7.49922234e-03,3.80834912e-02,3.80854913e-03,8.33910148e-02,-4.24615115e-02,-1.58167914e-02,1.61249293e-01,-7.24431656e-02,-1.04472731e-01,-2.57402645e-02,2.92881598e-03,3.52049169e-02,4.05747927e-02,3.80791567e-02,-8.08681139e-02,-3.79733548e-02,-5.70383400e-03,8.90974338e-02,1.68116644e-02,5.51706876e-02,-6.08476489e-02,-1.12055307e-01,3.24379161e-02,1.39241975e-01,-1.18790832e-01,1.74753755e-01,-2.12659008e-02,1.16457264e-01,-1.44907061e-01,1.29936221e-01,-2.33279429e-01,2.82627223e-01,-3.15258571e-02,-2.85344623e-01,5.28371541e-02,-3.57324996e-02
1.44279725e-01,6.15989502e-02,9.70344428e-02,8.35900350e-02,4.85038990e-02,1.96189893e-02,6.02686116e-02,-1.99545701e-02,-7.96393755e-02,-3.27687871e-02,-3.01991566e-02,2.67693545e-02,2.60958230e-02,-1.77278284e-02,-2.35049176e-02,3.71964836e-02,7.74070581e-02,3.34648187e-02,2.40329164e-02,4.29202240e-02,1.88898310e-02,5.05202047e-02,-1.46045498e-02,-3.36499566e-02,-1.61563649e-02,3.22224528e-02,5.36649047e-02,8.36957892e-04,-3.10806965e-02,-6.27751732e-02,3.46780792e-02,-3.72961470e-02,-4.48411008e-02,-8.19213147e-02,-2.41956945e-02,3.52739298e-02,-7.36322589e-02,-4.89999881e-02,-1.49025023e-02,4.31443148e-02,2.62416212e-02,5.72409006e-02,-3.60899314e-03,4.30012847e-02,7.22784693e-02,7.51137396e-04,8.05321459e-02,2.77422194e-02,-6.52076550e-02,6.41189661e-02,-1.02645690e-01,-1.36816927e-01,-1.71203728e-01,-2.38667484e-03,-1.86656454e-02,3.39037957e-02,5.19055220e-02,8.13195181e-02,5.85980227e-02,-7.29546403e-03,8.97921010e-03,4.59023084e-02,5.52669552e-02,3.11354954e-02,-7.68008160e-02,-1.44399490e-02,-7.12548445e-03,1.72020255e-02,-6.04545861e-02,6.39574905e-02,-4.26603081e-02,-6.37237451e-02,3.68352176e-02,1.27134493e-01,5.68917294e-02,-4.86302192e-02,3.99283821e-02,7.23245573e-02,-1.46798899e-02,-8.05925523e-02,3.04704760e-02,-7.50175437e-02,-8.91128119e-03,1.11047826e-01,-6.06746807e-02,1.47616939e-02,8.90773244e-02,9.70520721e-02,9.51433340e-02,7.71550256e-02,1.13727744e-01,4.01875474e-02,-4.28700815e-02,5.06552335e-02,-1.23719621e-01,-1.91857409e-01,-4.51932616e-02,-7.44709059e-02,-4.37162249e-03,2.50502434e-02,-9.36096589e-02,-2.11031311e-02,-1.24011092e-02,-1.19980748e-02,-8.93553787e-02,-6.55040570e-02,-1.37981896e-01,-1.26198253e-02,-6.98865795e-02,6.14877211e-03,-1.29492209e-02,5.43287132e-02,8.47374687e-02,-1.71256808e-01,-4.49991566e-02,-6.13488015e-02,6.31521080e-02,1.24671724e-01,1.05534260e-01,4.95481066e-02,5.80562816e-02,1.22055226e-01,1.29746989e-01,1.06822355e-01,6.27000225e-02,7.73944340e-02,-6.35224294e-02,1.24763977e-02,7.53431294e-02,-4.95600035e-02,-4.41006090e-02,9.45571761e-02,-1.51063592e-01,8.55639643e-02,-2.14232389e-02,7.90256418e-02,5.54895160e-01,-7.49363124e-02,8.96300464e-02,-1.53252635e-01,-7.39142497e-02,-2.78829515e-02,-7.13457090e-02
5.23928956e-02,7.56006269e-03,6.29471741e-02,3.30568283e-02,-1.33661545e-03,-4.62376651e-02,-4.69888443e-02,1.85796860e-02,-1.82223125e-02,-7.12526122e-02,1.75595589e-02,6.86540648e-02,-4.74710710e-02,-9.31333089e-02,1.80696977e-02,-1.08440076e-02,3.53396757e-02,5.45418464e-02,-4.37811254e-03,4.83127585e-02,-1.96723587e-02,-3.19209849e-02,-2.47499961e-02,-4.88197776e-02,-4.36374317e-02,-4.38156300e-02,-1.11699420e-02,-5.03556054e-02,-1.61528548e-02,5.89192607e-02,1.27647528e-02,-2.24663676e-04,6.98304488e-02,3.98957470e-02,-2.92168964e-02,-2.90715143e-02,-3.47409883e-03,2.38008141e-02,5.00772933e-03,3.44055572e-02,6.17781465e-02,7.87968631e-03,6.80214192e-02,1.13187194e-01,5.24768750e-02,-2.96282740e-02,8.29204745e-02,5.88061835e-03,-1.12229436e-01,7.45349340e-03,-3.06980319e-02,2.07804317e-02,-3.12109384e-02,7.56639599e-02,7.75243133e-02,-7.85879887e-02,9.07170884e-02,-1.12509286e-02,5.28473859e-02,4.81396943e-02,-1.90767086e-02,5.36448535e-02,4.42285298e-02,5.62094127e-02,-3.12252867e-02,-5.80157380e-02,-5.75547811e-02,8.82864929e-03,6.16978836e-02,5.04988513e-02,1.07610038e-02,-1.07024454e-01,3.61984535e-02,3.86856322e-02,2.82359049e-02,-4.90119526e-02,-7.91458586e-02,2.04528366e-02,-5.95177700e-02,4.07118290e-02,1.90263715e-02,3.72095973e-02,6.07342851e-03,4.50356602e-02,4.41920914e-02,-3.68726548e-02,-2.61007953e-02,-2.76951069e-02,1.07687470e-02,1.04549936e-01,5.28233333e-02,1.54368287e-02,-2.76690032e-02,6.31278770e-02,4.03544350e-02,7.08915539e-02,9.92743703e-02,8.59635615e-02,9.40066100e-02,4.13705759e-02,-9.71037198e-03,-3.39032468e-02,-4.82053932e-02,-6.63096374e-02,6.49052779e-02,9.30561567e-02,8.41647384e-02,2.41479499e-02,-5.29641136e-02,3.30847485e-02,-9.63147248e-02,-4.21859903e-02,2.34582911e-02,7.66760948e-02,3.08077323e-02,3.73252730e-02,-4.08516477e-02,1.35111539e-03,4.62567644e-02,1.04172883e-01,-4.43945691e-02,9.05926271e-02,5.86797351e-02,1.26308633e-01,1.13304348e-01,1.16543614e-01,-3.79805924e-02,-4.98522310e-02,4.73547718e-02,-2.86723891e-03,-8.44283038e-02,-1.48303072e-02,9.67209903e-02,9.01181712e-02,8.37110160e-02,7.87140561e-02,-2.77068605e-01,-4.21304312e-02,3.14631175e-02,-5.69838183e-01,5.71778537e-02,4.04279312e-01,6.55355676e-02
4.81299044e-02,5.28620405e-02,1.52467212e-03,-3.41986035e-03,3.34576639e-02,5.50919908e-02,3.31462362e-02,3.93770661e-02,1.21791577e-02,1.84539443e-02,-3.05639693e-02,1.59231961e-02,3.13256600e-02,-1.26826324e-02,4.06618725e-02,-2.60805546e-02,-2.70836077e-02,1.39627926e-02,-3.34776491e-02,1.94102178e-02,-1.31187702e-02,6.98914718e-02,4.16556116e-02,1.04024089e-02,2.42137452e-02,-2.62636018e-02,2.67377352e-02,1.76797302e-02,-1.31482538e-02,5.68392299e-02,-1.67893170e-02,5.43746997e-03,-4.53792438e-02,-2.78463107e-02,-2.90264809e-02,5.98056468e-03,-3.44611798e-02,-5.13535510e-02,-4.87664538e-02,-9.71531697e-02,-6.77797781e-02,1.22910930e-02,-3.20986636e-02,3.67113595e-02,-4.62555765e-02,6.87164600e-02,-1.61783258e-02,3.92103525e-02,-4.62523684e-02,-2.71509240e-02,-3.52618848e-02,6.31620300e-02,-1.16685303e-02,-7.64423267e-04,4.52823535e-02,-3.63588036e-02,1.40292954e-02,-5.06003310e-02,-5.34397959e-02,-6.82710312e-02,-6.29157072e-02,-7.33029620e-03,-4.20758898e-03,-1.80323037e-02,-6.66132226e-03,-8.06389774e-02,-5.55829257e-02,2.03341028e-02,2.59690904e-03,-4.99124197e-02,-7.87291793e-02,-3.42841098e-02,-3.38668164e-02,3.69975575e-02,4.67266521e-02,5.36064107e-02,9.54302912e-03,6.71282098e-02,4.16105465e-02,9.95422626e-02,3.48234253e-03,-4.99018207e-02,1.82423903e-02,2.97015957e-02,1.40809316e-02,-8.13145609e-03,-6.96036658e-02,-4.86669153e-02,3.45260836e-02,6.65083440e-02,-8.01310702e-03,-3.08734672e-02,1.19660812e-02,-2.76842654e-02,-4.27059467e-02,3.82892594e-02,4.84826076e-02,5.98487490e-02,1.67246829e-02,-5.82761527e-02,5.48585573e-03,1.95427123e-02,7.43782996e-03,-4.15641617e-02,-8.34950514e-02,-2.03761236e-02,2.65518114e-02,-1.62558124e-02,-3.15775044e-02,-3.26688039e-02,5.99278490e-02,-2.17957465e-02,2.68002277e-02,6.24152432e-02,-2.92697587e-02,-5.34064007e-02,-1.35345550e-02,-5.10241832e-02,-4.92526990e-02,2.67060183e-02,-1.59231062e-01,-7.13029953e-03,-1.36036189e-02,2.04692352e-02,5.33812981e-02,8.39838456e-03,5.52690277e-02,-2.47530011e-02,-8.08297361e-02,3.33160855e-02,-1.01066777e-01,-8.61874993e-02,6.29283129e-03,-6.25777202e-03,3.81360636e-02,-2.18302110e-02,4.06160545e-02,-6.24165966e-01,-4.04976558e-01,-1.21308330e-01,2.70075308e-01,-3.10948153e-01,2.03489048e-02
-3.30707990e-02,-1.17898281e-01,9.50757768e-02,-2.02038158e-02,-1.36593374e-01,-1.19556163e-01,-6.35971987e-02,-1.33879181e-01,7.15655001e-02,9.89817700e-02,9.51587112e-02,8.42991206e-02,-2.08660854e-02,6.92172955e-02,-1.37857676e-02,5.02136051e-02,-4.35292949e-02,-1.69643956e-01,1.53286125e-02,-9.07901229e-02,-6.41047212e-02,-9.50743951e-02,-1.62939158e-01,-8.24113505e-02,-3.68201209e-02,-6.25246933e-03,-5.50637665e-02,-7.18373684e-02,1.40982099e-02,-6.71939306e-02,-6.78164639e-02,2.60652181e-02,1.07617331e-01,4.55292067e-02,6.71426743e-02,4.31814441e-02,2.10009483e-02,2.46818528e-02,1.21654741e-01,1.15357293e-01,6.26275335e-02,3.47887076e-02,1.26671048e-01,5.16606777e-02,8.19878821e-02,1.24246505e-02,-1.74416801e-02,1.59863937e-02,7.89894947e-02,-1.29367101e-02,4.93858829e-02,-4.58843812e-02,-4.22909891e-02,1.22202171e-02,-1.78132133e-02,5.67312027e-02,3.40839403e-02,1.08680127e-01,5.94538807e-02,1.53176977e-01,1.13946272e-01,-9.58982026e-02,-7.48169604e-02,-5.87640109e-02,7.55716908e-02,1.22669413e-01,1.48247536e-01,2.38782003e-02,-8.97025380e-03,9.53159037e-02,8.45869662e-02,1.66714395e-01,8.10454036e-02,3.54526061e-02,-7.39422048e-02,8.06894386e-03,7.26758593e-02,2.27983823e-02,-5.44421763e-02,-8.49491590e-02,-4.11445658e-02,1.52748881e-02,-9.92202738e-03,3.10927392e-03,-3.47925270e-02,-7.41301637e-03,8.07632519e-02,6.14419367e-02,-9.69467541e-03,-3.99947066e-02,4.36000014e-02,-3.71809099e-02,-1.48959966e-02,6.49816535e-03,2.20881110e-02,-6.03664861e-02,-7.86549956e-03,-4.56556682e-02,-5.03958504e-02,-1.23137511e-02,5.42339272e-02,-2.66164458e-02,-2.80151044e-02,-7.50568856e-03,4.78052227e-02,7.36839592e-02,-1.63798372e-02,7.55820436e-02,1.77606090e-01,5.27253904e-02,7.26071049e-02,6.14964234e-02,2.65263364e-02,-5.10818388e-02,3.41323553e-02,4.18542786e-02,8.62756544e-02,9.94102483e-02,1.00678434e-01,3.54679288e-02,2.54203088e-02,4.29212812e-02,4.11063824e-02,1.52139041e-02,-2.35648670e-02,1.22007400e-02,9.50027109e-02,-3.05134757e-02,4.74390949e-02,-2.32536819e-02,5.26534507e-02,6.77080135e-02,3.65837651e-02,1.76866236e-02,-1.02024934e-01,-2.02667342e-02,-2.68776841e-02,-1.27239729e-01,7.84327692e-02,-7.20719181e-02,5.38093403e-01,-1.08301648e-01,1.29278232e-03
-1.30260809e-01,-9.21254855e-02,-7.07702157e-02,-2.94682864e-02,-8.55365235e-02,-7.23615397e-02,-3.37791296e-02,-7.86806571e-02,-1.61862129e-02,6.87910936e-02,1.53598431e-02,-3.08654187e-03,1.01020705e-01,7.64260088e-02,3.96637447e-02,5.51445290e-02,-1.34952489e-01,-1.52707083e-01,-9.61931664e-02,-1.61281691e-02,-8.35827590e-02,-3.67861126e-02,-6.89375795e-02,-3.39711677e-02,2.52663175e-02,-8.28103458e-03,-3.96204952e-02,1.20755034e-02,-4.98218946e-02,-7.31084756e-02,-6.09059195e-02,-1.69702305e-03,-1.05542770e-01,-1.74584950e-02,9.21665810e-02,1.46736705e-02,1.39549253e-02,-1.92357907e-02,1.01310161e-01,-7.13616541e-02,-4.56608391e-02,3.69972419e-02,2.64892133e-02,-5.11871187e-02,-6.44602434e-03,8.97313938e-02,4.67864530e-02,8.46391242e-02,7.28877717e-02,8.09491204e-02,-3.34304802e-02,-7.79996893e-04,6.13407382e-02,1.09349198e-02,-3.13854446e-02,1.29795468e-01,3.10737428e-02,3.09075910e-02,-1.06410073e-01,-9.65586604e-02,1.77957188e-02,-1.14079465e-01,-8.79991727e-02,-1.15689951e-01,-3.93830878e-02,-1.70995599e-02,1.83071476e-02,1.29440374e-01,3.00167033e-02,8.07008526e-02,-9.11315154e-02,-7.75627343e-02,2.45981888e-02,-5.05032116e-02,-6.02666443e-02,3.21394050e-02,4.63593940e-02,2.22057031e-02,4.59975151e-02,-3.49795184e-02,-1.61176841e-02,-6.22229906e-02,5.01316136e-02,1.26501283e-03,-1.56435532e-03,2.01330919e-02,-3.57417367e-02,2.80170913e-03,3.84039858e-02,-7.36966106e-02,-2.26850304e-02,4.52355439e-02,1.81263813e-02,-1.00444477e-02,-1.15250589e-01,-1.27678818e-01,-5.17523771e-02,-8.14148137e-02,-6.14118395e-02,-1.24991330e-01,2.39815647e-02,7.35455848e-02,1.44287610e-02,-9.84149073e-02,-1.18046763e-01,-6.77809238e-02,-3.41496515e-02,5.09954453e-02,1.43168047e-01,1.60813875e-01,1.44639635e-01,4.37967167e-02,3.31583334e-02,-2.57293922e-02,-4.55096393e-04,-7.15641511e-02,9.92909084e-02,-1.44926230e-01,-8.56362803e-02,-8.03957544e-02,-5.43767106e-02,1.49990430e-02,5.79212873e-02,-6.92010085e-02,-1.37566150e-01,-4.23136750e-02,7.50002652e-02,-3.72619584e-02,3.67829666e-02,9.71544028e-03,-9.04808866e-02,5.28172767e-02,-1.33304516e-01,-1.09093909e-01,-1.32157918e-01,-4.50334376e-02,-1.05937452e-01,-1.56510840e-01,2.06352593e-03,-2.90156130e-01,-3.89287756e-01,1.64129563e-01,5.16354989e-02
-5.28491296e-02,-6.62405903e-03,-1.01196625e-01,-5.42110337e-02,4.73779650e-03,5.95029784e-02,1.67524786e-02,-3.17537229e-02,-1.28650434e-01,-7.87476676e-02,-1.08094687e-01,-6.96165617e-02,9.50288746e-04,-5.77172596e-02,-3.14903267e-02,-4.59697377e-02,-2.80186389e-02,4.29020963e-04,-8.43909133e-02,-3.89407550e-02,5.45831837e-02,2.89579265e-02,-2.91357994e-02,2.91790333e-03,2.29042825e-02,3.54592806e-02,5.28323616e-02,2.81386074e-02,-5.87799969e-02,-2.35127754e-02,-5.79315339e-02,-1.15639393e-01,-2.21844476e-01,-1.39077611e-01,-7.81847018e-02,-3.52365697e-02,-1.45303247e-01,-1.11684985e-01,-3.82308443e-02,-9.52050047e-02,-5.29349566e-02,1.75284015e-02,-5.14975711e-02,-6.54810016e-03,-7.47403151e-02,-2.50563396e-02,-8.58070894e-02,-7.02891655e-04,-3.33122697e-02,-5.96585969e-02,-1.36936200e-01,-6.19233531e-02,6.80678155e-02,-8.88027302e-02,1.57404345e-02,6.09849625e-02,-7.59462409e-02,-2.37674898e-02,-4.93515763e-03,-1.04411032e-01,-1.38491348e-02,-1.31175395e-03,-3.20089788e-02,-7.03413970e-02,-7.09803723e-02,-4.43031563e-02,-4.69720232e-03,-3.08053181e-02,-5.79023528e-02,-6.33616636e-02,5.74051422e-02,4.41895904e-02,-4.26902977e-02,-5.01024717e-02,-9.46378155e-02,-4.12093646e-02,2.60106225e-04,-7.70772270e-03,-3.34105060e-02,-9.38179126e-02,-9.36520653e-02,-1.11604056e-01,-6.51693395e-02,5.22976442e-03,-9.86764254e-02,-2.98978267e-02,3.13828523e-02,4.48765331e-02,2.96146220e-02,3.13691554e-02,-2.08408831e-02,-7.98415108e-02,-6.29080262e-05,-1.12970190e-01,-1.90952158e-01,-6.11737373e-02,-1.16780689e-01,2.04509201e-03,-1.46462548e-01,-8.96949997e-02,-1.17072808e-01,-4.94874365e-02,1.91870063e-02,-1.24780264e-02,-1.27235257e-01,-7.13911590e-02,-8.13524097e-02,-5.06298362e-02,-7.21553462e-02,-5.15313601e-02,4.93797304e-03,6.05255570e-02,7.27027923e-02,-6.17742014e-02,-8.93181717e-02,-1.16945933e-01,5.87877067e-02,4.37879944e-04,8.49230362e-03,3.36207752e-02,1.01269336e-01,-1.90505705e-02,3.24352160e-03,1.40361502e-02,1.67649982e-01,-1.76335747e-02,-7.01476144e-02,6.13550717e-02,-2.78533562e-02,5.00617525e-02,8.53840846e-02,-1.73473424e-03,-1.08159199e-01,-5.75332034e-02,1.87183726e-01,-8.17423261e-02,-3.06372077e-01,2.06506525e-01,1.13470817e-01,-1.87305154e-01,3.17620578e-01,-4.31817020e-02,-2.49874779e-02
